Timestamp,Group,Bin_group,camera_function0,camera_attributes0,camera_features0,camera_design0,camera_satisfaction0,camera0,camera_function1,camera_attributes1,camera_features1,camera_design1,camera_satisfaction1,camera1,headphone_satisfaction0,headphone_design0,headphone_attributes0,headphone_features0,headphone_function0,headphone0,headphone_design1,headphone_satisfaction1,headphone_attributes1,headphone_features1,headphone_function1,headphone1,laptop_function0,laptop_design0,laptop_attributes0,laptop_features0,laptop_satisfaction0,laptop0,laptop_design1,laptop_function1,laptop_attributes1,laptop_features1,laptop_satisfaction1,laptop1,worker_id,age,gender,education,income
3/20/2021 20:58,T,T,6,8,8,10,9,41,7,8,9,8,8,40,8,9,8,9,8,42,9,9,8,9,8,43,7,8,7,8,7,37,8,9,8,9,8,42,A29IDEDH3Y7GQ5,26-35,Male,Bachelors,"0 - $100,000"
3/21/2021 16:01,T,T,6,7,7,6,7,33,8,7,8,6,7,36,9,6,8,8,7,38,8,8,8,8,9,41,9,9,9,9,8,44,8,9,9,9,9,44,A29KJK7GPUF3OT,26-35,Female,Prefer not to say,"0 - $100,000"
3/20/2021 17:54,T,T,6,10,7,7,6,36,6,10,7,7,6,36,6,7,10,7,8,38,7,7,10,7,7,38,7,7,10,7,7,38,8,7,7,7,6,35,A29X8O4NTCE4EP,56+,Male,Masters,"0 - $100,000"
3/24/2021 17:49,T,T,7,6,9,6,8,36,7,9,6,8,8,38,8,7,6,7,9,37,7,8,10,7,5,37,8,5,8,6,8,35,6,7,5,7,9,34,A2A3HUY3YYKG2C,36-45,Male,Masters,"0 - $100,000"
3/21/2021 13:48,T,T,8,6,9,7,9,39,7,5,9,7,9,37,7,9,7,8,9,40,8,6,9,8,7,38,7,8,9,7,6,37,8,9,7,6,8,38,A2AB220IINMEG6,18-25,Female,Bachelors,"0 - $100,000"
3/20/2021 18:01,T,T,9,10,10,8,10,47,10,10,10,9,10,49,10,8,10,10,10,48,8,10,10,10,10,48,8,9,10,10,10,47,9,10,10,10,10,49,A2AFAWJX5LTUVN,26-35,Female,Bachelors,"$100,001 - $200,000"
3/23/2021 8:21,LC,C,7,7,6,7,6,33,8,7,6,8,6,35,10,7,8,9,8,42,10,9,9,8,9,45,7,8,8,8,9,40,10,8,8,9,9,44,A2AG6NTINS8SYU,18-25,Female,High school/GED,"0 - $100,000"
3/20/2021 18:22,LC,C,8,9,10,7,8,42,9,9,10,8,8,44,7,8,7,8,6,36,8,9,9,9,8,43,9,9,9,9,9,45,9,10,10,9,9,47,A2AOE6EF29U36Y,36-45,Male,High school/GED,"0 - $100,000"
4/4/2021 14:34,HC,C,8,3,9,7,6,33,2,5,3,8,6,24,2,2,3,3,2,12,3,3,2,2,3,13,8,8,8,7,9,40,2,6,9,8,6,31,A2ASBOP6RG352M,18-25,Male,Bachelors,"0 - $100,000"
3/21/2021 6:24,LC,C,9,7,8,4,8,36,5,8,8,8,7,36,5,6,9,8,6,34,6,8,7,7,6,34,7,6,6,8,5,32,7,5,7,5,5,29,A2AWFOKTLG3N2D,36-45,Female,Masters,"$100,001 - $200,000"
3/26/2021 0:17,LC,C,10,10,10,10,10,50,10,10,10,10,10,50,9,9,10,10,9,47,9,9,10,10,10,48,10,10,10,10,10,50,10,10,10,10,10,50,A2BICWCPAW5N7O,56+,Female,Bachelors,"0 - $100,000"
3/17/2021 19:48,T,T,4,8,9,8,8,37,7,9,9,8,9,42,9,9,8,9,5,40,9,10,9,10,7,45,3,7,6,8,7,31,7,7,7,8,9,38,A2BKRXTTEE6F1K,46-55,Female,High school/GED,"0 - $100,000"
3/20/2021 9:10,T,T,8,6,4,8,6,32,3,8,4,7,3,25,6,3,7,4,6,26,9,3,7,5,4,28,5,7,3,8,3,26,7,3,9,8,4,31,A2BNQ8VAMP3ZYO,26-35,Female,Masters,"$100,001 - $200,000"
4/1/2021 9:51,T,T,5,5,6,6,6,28,6,6,6,6,6,30,4,5,5,5,5,24,5,5,5,5,5,25,6,6,6,6,7,31,7,7,7,7,7,35,A2BVS5FSVXG48A,26-35,Male,Bachelors,"$200,001 - $300,000"
3/20/2021 18:07,T,T,7,7,7,5,8,34,7,7,7,5,8,34,7,5,7,6,6,31,5,8,8,6,8,35,8,6,8,8,8,38,6,8,8,8,8,38,A2C5RW5Q3CNGIS,26-35,Female,Bachelors,Prefer not to say
3/19/2021 9:28,T,T,8,6,6,8,8,36,5,8,6,7,6,32,8,7,6,8,7,36,10,8,7,8,7,40,10,8,8,9,7,42,8,8,7,8,9,40,A2CSV75E3JT58Y,46-55,Male,Bachelors,"0 - $100,000"
3/22/2021 4:20,HC,C,8,9,10,10,10,47,8,8,9,10,8,43,9,10,9,9,8,45,10,8,8,8,8,42,8,10,9,10,9,46,10,8,8,7,8,41,A2CUBS3N991KOJ,36-45,Male,Bachelors,"$100,001 - $200,000"
3/20/2021 21:10,T,T,10,10,10,10,10,50,7,7,7,7,7,35,10,10,10,10,10,50,10,10,10,10,10,50,7,10,7,7,8,39,10,7,7,7,7,38,A2DDXYTEVDV5F5,36-45,Female,Masters,"0 - $100,000"
3/17/2021 20:13,T,T,4,8,4,8,5,29,6,8,7,7,8,36,9,9,9,8,8,43,9,7,7,9,8,40,9,8,9,8,9,43,9,8,9,9,8,43,A2DFW32JJNXLM6,26-35,Female,High school/GED,"$100,001 - $200,000"
3/20/2021 17:58,T,T,7,8,8,8,9,40,8,8,7,7,7,37,8,8,8,8,3,35,8,8,8,8,2,34,2,8,8,8,8,34,8,1,8,8,9,34,A2DJ95HY0IJ82H,56+,Female,Bachelors,"0 - $100,000"
3/25/2021 11:42,HC,C,6,5,6,4,7,28,4,7,5,9,4,29,4,7,4,7,8,30,8,7,8,6,8,37,9,9,8,8,9,43,6,7,6,7,7,33,A2DK5M7S4A8G40,18-25,Male,Bachelors,"$100,001 - $200,000"
3/30/2021 21:57,T,T,9,10,10,10,10,49,9,10,10,10,10,49,10,8,10,10,7,45,7,10,10,10,7,44,3,7,7,8,8,33,8,3,7,7,7,32,A2EBMQO1XLEPIL,46-55,Female,Masters,"0 - $100,000"
4/4/2021 15:58,HC,C,6,6,6,5,6,29,5,5,5,5,6,26,7,7,7,7,7,35,7,7,7,7,6,34,5,5,5,5,5,25,5,5,5,5,5,25,A2ECFYLKFT7ABJ,26-35,Female,Bachelors,"0 - $100,000"
3/20/2021 19:57,T,T,6,8,7,5,9,35,9,10,9,5,7,40,9,7,9,9,10,44,7,9,9,9,9,43,7,9,8,9,8,41,7,10,10,9,10,46,A2ESSJB7UXW4C2,18-25,Female,Bachelors,"$100,001 - $200,000"
3/30/2021 16:51,T,T,7,8,7,8,10,40,8,9,8,8,10,43,8,9,8,7,10,42,9,10,8,7,10,44,4,9,7,9,10,39,8,3,8,8,10,37,A2EVT6IJI7QNM8,26-35,Male,High school/GED,"0 - $100,000"
3/20/2021 18:25,T,T,3,4,5,5,5,22,10,10,10,10,10,50,8,8,8,8,7,39,3,3,3,3,3,15,5,5,5,5,5,25,10,10,10,10,10,50,A2EXB4SG9KGBCY,36-45,Male,High school/GED,"0 - $100,000"
3/21/2021 4:21,LC,C,6,6,10,8,10,40,9,9,9,9,10,46,10,10,10,10,6,46,10,10,10,10,6,46,10,10,10,10,10,50,10,10,10,10,10,50,A2FL1DOTU6ZAQV,36-45,Male,Bachelors,"0 - $100,000"
3/19/2021 17:56,T,T,7,6,6,6,5,30,7,6,6,6,5,30,7,6,5,6,6,30,5,6,6,5,6,28,7,6,6,6,5,30,5,6,6,6,6,29,A2FMSGRVFC2OL7,26-35,Male,High school/GED,"0 - $100,000"
3/20/2021 18:09,LC,C,4,8,10,10,10,42,7,10,10,10,10,47,10,10,10,10,5,45,10,10,8,10,4,42,2,10,5,10,10,37,10,2,10,10,10,42,A2FWRZLlE1l60V,46-55,Female,High school/GED,"0 - $100,000"
3/27/2021 11:19,LC,C,8,7,7,6,8,36,7,8,7,7,9,38,8,7,8,9,7,39,6,8,7,8,7,36,8,6,8,6,7,35,9,6,9,7,8,39,A2FWZ1B6Y2YAX7,18-25,Male,NA,"0 - $100,000"
3/28/2021 12:16,HC,C,7,10,9,8,8,42,8,10,10,8,6,42,8,6,9,8,7,38,8,4,7,8,8,35,5,8,7,9,10,39,9,5,9,8,6,37,A2FX22Y3PRD2TM,26-35,Non-binary,Bachelors,"0 - $100,000"
4/4/2021 9:27,T,T,10,10,9,10,9,48,9,9,9,10,9,46,10,9,10,9,9,47,9,9,10,9,10,47,10,10,10,9,10,49,10,10,8,10,10,48,A2FZ3ALZ2LNQK6,36-45,Female,Bachelors,"0 - $100,000"
3/21/2021 14:21,HC,C,10,10,9,7,10,46,10,10,9,7,10,46,10,8,10,8,8,44,8,10,10,8,10,46,9,10,10,10,10,49,10,10,10,10,10,50,A2G3F1WD38MLDP,36-45,Female,High school/GED,"0 - $100,000"
3/19/2021 13:25,LC,C,10,10,9,8,10,47,7,6,7,6,6,32,9,7,9,8,8,41,5,7,9,9,9,39,5,10,9,9,9,42,10,9,9,9,7,44,A2G6ROPS349AQT,46-55,Female,Bachelors,"0 - $100,000"
3/17/2021 21:42,T,T,5,7,7,5,7,31,6,8,6,8,6,34,7,7,5,8,6,33,7,6,8,6,8,35,6,8,6,7,6,33,5,8,6,8,6,33,A2G94HZV0UJEKU,36-45,Male,Bachelors,"$1,000,000+"
3/29/2021 6:01,T,T,0,10,10,10,10,40,5,10,10,10,10,45,10,10,10,10,10,50,10,10,10,10,10,50,5,10,10,10,10,45,7,10,10,10,10,47,A2GIT09BQEUM9M,36-45,Female,High school/GED,"0 - $100,000"
3/20/2021 20:34,T,T,10,9,9,9,10,47,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,8,10,10,10,10,48,10,8,10,10,8,46,A2GMG1DL4TSUSG,26-35,Male,Doctorate,"$100,001 - $200,000"
3/21/2021 12:32,T,T,5,6,5,5,5,26,5,5,5,6,5,26,5,6,6,6,6,29,6,6,6,6,6,30,6,6,5,6,6,29,6,6,6,6,6,30,A2GSIQYXC3SFMI,36-45,Female,High school/GED,"0 - $100,000"
4/1/2021 17:17,T,T,6,7,7,7,8,35,7,7,7,7,8,36,8,8,8,8,8,40,8,8,8,8,8,40,8,8,8,8,8,40,7,7,7,7,7,35,A2H3BCAABN7SCV,26-35,Male,Bachelors,"0 - $100,000"
3/22/2021 16:58,LC,C,9,9,8,7,9,42,8,9,8,9,8,42,8,9,8,9,10,44,8,7,9,9,8,41,9,8,7,9,7,40,9,8,8,9,7,41,A2HJXUB2W4YYO2,46-55,Male,Doctorate,"0 - $100,000"
3/19/2021 12:13,LC,C,7,2,10,9,3,31,10,10,7,5,10,42,8,3,10,6,9,36,3,9,7,9,3,31,10,5,7,7,10,39,3,9,8,10,4,34,A2HQOSNTDE5UKV,26-35,Male,Masters,"0 - $100,000"
3/31/2021 13:34,LC,C,8,10,9,9,10,46,9,10,9,9,10,47,9,9,9,8,8,43,9,9,9,8,8,43,9,9,10,9,9,46,9,9,10,8,9,45,A2HSB4CIK34I7Q,26-35,Male,Masters,"0 - $100,000"
3/22/2021 4:45,HC,C,6,4,7,5,4,26,7,5,3,6,2,23,5,7,4,6,4,26,5,3,6,4,6,24,7,5,6,8,6,32,4,7,4,8,6,29,A2HW64P1UA7SDC,46-55,Female,Masters,"$300,001 - $500,000"
4/3/2021 10:31,HC,C,8,9,8,9,9,43,7,8,8,8,8,39,8,7,8,8,8,39,7,8,8,7,8,38,8,9,9,8,8,42,7,8,8,8,8,39,A2HY2MTRQ3CYLD,56+,Female,Bachelors,"$100,001 - $200,000"
3/20/2021 18:06,T,T,10,9,8,7,8,42,9,8,8,7,8,40,7,7,8,8,7,37,7,8,8,7,8,38,7,8,8,8,8,39,8,7,8,8,8,39,A2HYYV0L5HT1IF,46-55,Male,Masters,"$200,001 - $300,000"
3/23/2021 12:14,HC,C,8,8,9,9,9,43,9,9,9,9,8,44,7,9,7,9,6,38,8,8,9,9,8,42,9,9,8,9,8,43,8,9,9,9,10,45,A2HZEWA604RA19,56+,Male,Masters,"0 - $100,000"
3/19/2021 18:58,T,T,6,7,7,8,8,36,8,8,7,8,8,39,8,9,10,8,7,42,9,9,9,8,9,44,10,9,9,8,10,46,10,10,10,9,10,49,A2IL4EMJYW4EPW,36-45,Female,High school/GED,Prefer not to say
3/20/2021 16:51,T,T,1,10,9,9,9,38,2,10,10,9,10,41,9,9,9,9,9,45,10,9,9,9,10,47,9,9,8,9,9,44,9,9,9,9,9,45,A2IQFNKKQ4VU1U,26-35,Female,Bachelors,"0 - $100,000"
3/27/2021 20:13,T,T,9,10,10,8,10,47,10,10,10,8,10,48,10,6,10,7,10,43,6,10,10,10,10,46,8,9,10,9,10,46,10,10,10,10,10,50,A2J572LV8P3S3,56+,Female,Masters,"0 - $100,000"
4/1/2021 16:19,LC,C,8,10,8,8,7,41,8,5,8,9,8,38,8,9,8,9,7,41,10,9,9,8,9,45,9,8,8,9,6,40,9,8,9,8,7,41,A2JJF5OFND2KL5,26-35,Female,High school/GED,"0 - $100,000"
3/27/2021 9:02,T,T,9,10,9,7,10,45,10,9,8,6,9,42,10,10,10,9,9,48,9,9,10,9,10,47,8,10,9,9,10,46,8,10,8,7,8,41,A2JJRZD9KXRB60,18-25,Female,High school/GED,Prefer not to say
3/19/2021 12:08,LC,C,8,8,8,5,8,37,8,8,8,4,8,36,9,5,8,8,8,38,5,8,8,8,8,37,8,3,8,8,8,35,3,8,8,8,8,35,A2JM1IVEZCXX3U,26-35,Male,High school/GED,"0 - $100,000"
3/22/2021 16:59,T,T,7,7,8,8,7,37,8,9,9,10,9,45,8,8,8,9,8,41,8,8,8,9,9,42,6,8,8,10,8,40,9,9,10,9,9,46,A2JORQ9GMDUHQH,36-45,Female,Bachelors,"$100,001 - $200,000"
3/22/2021 13:12,HC,C,8,9,10,8,9,44,8,9,9,9,9,44,9,10,8,9,9,45,9,8,9,9,9,44,9,10,10,10,10,49,10,10,10,10,10,50,A2JSEE7VUR4Z04,46-55,Male,Bachelors,"$200,001 - $300,000"
3/24/2021 9:25,T,T,8,9,9,10,8,44,10,10,10,10,10,50,10,9,9,8,7,43,10,10,10,10,10,50,8,8,9,8,9,42,10,10,10,10,10,50,A2JV58VUY5A2JJ,26-35,Female,High school/GED,"$100,001 - $200,000"
3/20/2021 18:36,T,T,8,10,10,10,10,48,9,10,10,10,10,49,10,10,10,10,7,47,10,10,9,10,8,47,9,10,10,10,10,49,10,10,10,10,10,50,A2K9YVKO302R4O,26-35,Male,Bachelors,"0 - $100,000"
3/20/2021 20:56,T,T,5,5,4,2,5,21,8,5,4,4,7,28,6,4,3,7,5,25,3,6,7,7,7,30,5,6,2,4,4,21,5,5,3,5,8,26,A2KDZ4HNHX85OR,18-25,Male,Masters,"$200,001 - $300,000"
3/21/2021 23:13,LC,C,7,8,9,7,8,39,9,8,8,9,8,42,8,9,8,8,9,42,8,8,9,7,8,40,7,8,8,8,8,39,9,8,8,9,7,41,A2KMED79GMTHF9,36-45,Female,Masters,"$500,001 - $1,000,000"
3/21/2021 10:06,T,T,5,7,7,8,5,32,7,7,8,7,7,36,7,7,7,6,5,32,7,7,6,6,5,31,5,7,7,7,7,33,6,5,7,7,7,32,A2KQLLEA8WMRBL,56+,Male,High school/GED,"0 - $100,000"
3/21/2021 8:20,T,T,8,7,7,6,7,35,6,8,6,7,6,33,4,6,4,6,5,25,7,8,6,7,4,32,7,5,7,6,5,30,4,7,5,5,5,26,A2KWADVDUGF4JG,36-45,Male,Bachelors,"$100,001 - $200,000"
3/20/2021 18:00,T,T,5,5,9,9,10,38,10,9,10,10,9,48,7,8,8,6,10,39,9,7,7,7,10,40,8,9,7,7,8,39,7,10,8,9,10,44,A2KWGCHV2FILJO,46-55,Female,Bachelors,"$100,001 - $200,000"
3/24/2021 8:54,T,T,4,6,4,4,8,26,7,8,10,8,10,43,2,4,2,4,2,14,5,2,3,10,9,29,10,9,8,8,7,42,8,10,8,10,9,45,A2L7S6RZOZ6NM9,26-35,Male,Masters,"$200,001 - $300,000"
3/25/2021 6:10,LC,C,10,10,9,7,9,45,9,9,9,9,9,45,10,10,10,10,8,48,9,7,9,7,9,41,10,10,10,10,10,50,10,10,10,10,10,50,A2LB991VRUQBX,46-55,Male,Bachelors,"$500,001 - $1,000,000"
3/20/2021 20:00,HC,C,8,8,10,9,9,44,7,6,7,8,8,36,8,8,8,8,6,38,8,8,6,6,4,32,7,10,9,10,10,46,10,4,9,10,9,42,A2LEBJWW395FST,36-45,Male,High school/GED,"0 - $100,000"
3/23/2021 11:13,LC,C,9,5,7,8,8,37,6,9,7,8,5,35,8,10,9,8,5,40,9,4,8,9,9,39,9,10,7,8,7,41,8,9,6,8,5,36,A2LED6ZGVIMIJT,18-25,Female,Bachelors,"0 - $100,000"
3/20/2021 2:52,T,T,8,7,9,9,8,41,7,9,9,7,8,40,8,9,8,7,9,41,8,9,10,9,9,45,10,8,9,8,10,45,9,10,9,8,9,45,A2LFM01A16YPKG,36-45,Male,Bachelors,"0 - $100,000"
3/29/2021 4:22,T,T,9,10,10,10,10,49,10,10,9,10,10,49,10,10,10,10,10,50,10,10,10,10,10,50,10,8,9,9,10,46,9,10,9,10,9,47,A2LV5432PV1S39,26-35,Male,Bachelors,"$500,001 - $1,000,000"
3/22/2021 11:55,HC,C,8,8,8,8,9,41,5,7,7,6,7,32,9,8,9,8,9,43,8,9,9,9,8,43,6,6,7,8,7,34,6,7,8,7,7,35,A2LV9W8NGQGEDS,36-45,Male,High school/GED,"$200,001 - $300,000"
3/20/2021 18:57,T,T,8,8,9,10,10,45,10,10,10,10,9,49,8,8,8,9,8,41,6,8,8,7,10,39,7,9,9,10,9,44,10,10,10,10,10,50,A2M190GHL0QK5X,26-35,Female,Bachelors,"0 - $100,000"
3/20/2021 17:54,LC,C,10,8,10,8,9,45,9,8,9,8,9,43,9,7,8,8,9,41,9,7,9,9,7,41,10,9,9,7,10,45,8,10,8,10,8,44,A2MDE20QKJFF1O,46-55,Female,Bachelors,"$500,001 - $1,000,000"
4/4/2021 8:58,T,T,8,9,9,8,8,42,9,9,8,9,8,43,8,9,8,8,9,42,8,9,8,9,8,42,8,9,8,9,9,43,9,9,8,9,8,43,A2MJCZVZKP15XQ,26-35,Male,Bachelors,"0 - $100,000"
3/20/2021 17:57,T,T,10,10,10,5,9,44,10,10,10,5,10,45,10,5,10,10,10,45,5,10,10,10,10,45,10,5,10,10,10,45,5,10,10,10,10,45,A2MNPKR85EINRT,18-25,Male,High school/GED,"0 - $100,000"
3/17/2021 20:44,T,T,10,9,9,10,9,47,10,8,10,10,10,48,10,9,9,10,9,47,8,9,10,9,10,46,9,9,10,9,9,46,10,8,9,10,9,46,A2MNYGPWR8PG7L,36-45,Male,Bachelors,"$500,001 - $1,000,000"
3/24/2021 11:19,HC,C,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,9,9,9,9,9,45,9,9,9,9,9,45,A2MPRJVMM87Q70,56+,Female,Bachelors,"0 - $100,000"
3/17/2021 20:53,T,T,8,10,7,8,9,42,10,8,9,10,7,44,10,8,8,10,8,44,7,10,7,6,9,39,10,7,9,10,8,44,10,8,7,10,8,43,A2MUOR5H62S8OG,36-45,Male,High school/GED,"0 - $100,000"
3/28/2021 22:00,T,T,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,8,8,8,8,8,40,A2N53V9713PZG3,18-25,Female,High school/GED,"0 - $100,000"
4/3/2021 10:42,HC,C,6,6,8,5,7,32,5,8,8,5,6,32,4,7,5,6,7,29,4,7,8,4,5,28,4,6,6,7,5,28,9,5,6,8,7,35,A2NE19J3DWL8H,NA,Male,NA,"$100,001 - $200,000"
3/20/2021 21:44,LC,C,10,10,9,10,10,49,9,9,9,9,9,45,10,10,10,10,10,50,9,9,9,9,9,45,10,10,10,10,10,50,9,10,9,9,9,46,A2ODNU28S3R9BN,36-45,Female,Bachelors,"0 - $100,000"
3/20/2021 21:29,T,T,8,10,7,10,5,40,7,5,10,9,10,41,10,7,9,5,10,41,8,10,9,10,7,44,6,8,8,6,10,38,7,10,10,9,7,43,A2P93KBD3WXXTW,18-25,Female,Bachelors,"0 - $100,000"
3/20/2021 17:49,LC,C,2,10,6,9,9,36,10,10,10,10,10,50,8,7,8,8,8,39,8,8,8,8,6,38,10,10,10,10,10,50,10,8,9,10,10,47,A2PJBSDDN22XIX,56+,Prefer not to say,High school/GED,"0 - $100,000"
3/22/2021 5:15,HC,C,9,9,8,8,8,42,8,7,7,9,9,40,7,7,8,9,9,40,7,8,8,9,7,39,7,8,9,8,7,39,9,9,8,9,8,43,A2PSM78KCTMRK8,46-55,Female,Masters,"$200,001 - $300,000"
3/19/2021 15:40,LC,C,9,9,9,9,9,45,9,9,9,9,9,45,9,9,9,9,9,45,9,9,9,9,9,45,8,8,8,8,8,40,8,9,8,8,7,40,A2Q24P16207XR4,56+,Male,Masters,"0 - $100,000"
3/21/2021 10:12,HC,C,8,7,8,7,7,37,8,5,5,5,7,30,6,6,5,5,3,25,5,4,4,5,4,22,8,10,7,9,9,43,8,7,5,6,4,30,A2Q6A0FCZ9UKEH,26-35,Female,Prefer not to say,"0 - $100,000"
3/17/2021 19:18,T,T,9,9,9,9,9,45,8,10,9,9,10,46,8,10,9,9,9,45,9,10,9,9,9,46,8,9,10,9,9,45,9,10,9,9,9,46,A2QI7E49C9VLQ7,26-35,Female,Bachelors,"$500,001 - $1,000,000"
3/18/2021 1:21,T,T,10,9,9,10,9,47,8,9,9,9,10,45,8,9,10,10,10,47,10,9,8,9,10,46,9,10,9,10,9,47,9,10,9,9,10,47,A2QKSRSZ0LMLS4,36-45,Male,Masters,"$200,001 - $300,000"
4/3/2021 18:24,LC,C,8,8,8,9,9,42,10,10,8,8,7,43,9,9,9,9,7,43,3,2,2,2,1,10,8,8,8,9,9,42,5,5,8,8,5,31,A2QPU9CPFDCJK5,36-45,Female,Masters,"0 - $100,000"
3/17/2021 19:35,T,T,9,10,10,9,10,48,10,10,10,10,10,50,9,10,9,9,9,46,10,10,10,10,10,50,9,9,9,9,9,45,10,10,10,10,10,50,A2R25RH05K0B68,46-55,Male,High school/GED,"0 - $100,000"
3/18/2021 8:01,T,T,8,7,8,7,7,37,5,6,8,10,5,34,7,4,8,5,8,32,5,8,9,5,8,35,9,7,9,7,8,40,6,9,7,6,9,37,A2R8V48VVX1BNO,18-25,Male,High school/GED,"0 - $100,000"
3/20/2021 20:22,T,T,9,10,10,10,9,48,10,10,10,9,10,49,8,10,10,9,10,47,10,10,9,10,10,49,9,10,10,10,9,48,10,10,10,9,10,49,A2R91WBUA8HY40,36-45,Male,Masters,"$300,001 - $500,000"
3/20/2021 11:58,T,T,10,10,9,10,10,49,9,10,10,9,10,48,10,10,9,9,9,47,10,10,9,10,8,47,10,8,10,8,9,45,9,9,9,9,9,45,A2R9KTID7VBAOE,36-45,Female,Masters,"$100,001 - $200,000"
3/17/2021 20:51,T,T,8,8,9,7,9,41,9,9,8,9,9,44,9,9,10,9,10,47,9,10,10,9,9,47,8,8,9,8,9,42,8,7,8,7,8,38,A2RLOB9VH2XSRT,56+,Female,Bachelors,"0 - $100,000"
3/18/2021 0:24,T,T,8,9,10,9,10,46,9,10,7,9,8,43,7,8,8,10,7,40,9,7,10,9,9,44,7,7,8,7,8,37,6,7,8,7,7,35,A2RWESHZZ2VYN7,26-35,Female,Bachelors,"$500,001 - $1,000,000"
3/21/2021 21:49,LC,C,8,9,8,10,9,44,9,10,10,9,9,47,5,3,4,2,3,17,4,3,2,2,3,14,10,10,9,9,10,48,10,10,10,10,10,50,A2RYP5HCVKX4A6,26-35,Male,High school/GED,"0 - $100,000"
3/20/2021 18:09,LC,C,9,9,8,9,10,45,10,10,10,10,10,50,8,7,8,9,9,41,9,9,9,8,10,45,10,10,10,9,9,48,10,10,10,10,10,50,A2SKOPFTRTNFUY,56+,Female,Bachelors,"0 - $100,000"
3/30/2021 7:07,HC,C,9,9,9,8,10,45,10,10,9,7,8,44,7,8,7,8,6,36,8,9,9,8,10,44,8,9,7,7,7,38,8,9,7,7,7,38,A2SZE9AC260BXD,36-45,Male,Bachelors,"$300,001 - $500,000"
3/20/2021 8:30,LC,C,8,8,7,9,9,41,8,8,8,8,9,41,9,9,9,9,9,45,8,8,8,8,8,40,6,7,5,7,7,32,5,3,3,4,4,19,A2TGCN1CGEDZJZ,26-35,Male,Masters,"$100,001 - $200,000"
3/20/2021 21:04,T,T,10,10,10,10,10,50,10,10,8,10,10,48,10,10,10,10,8,48,10,9,10,10,10,49,10,10,10,10,10,50,9,10,10,10,10,49,A2TRFQJKZU9NB3,26-35,Prefer not to say,Bachelors,"$300,001 - $500,000"
3/20/2021 18:49,T,T,9,10,10,9,9,47,8,8,9,10,9,44,10,10,9,9,10,48,9,10,9,9,10,47,10,10,8,9,9,46,10,9,10,9,9,47,A2TTD0N9GTK7WM,26-35,Male,Bachelors,"0 - $100,000"
3/22/2021 21:16,HC,C,7,9,6,6,4,32,9,10,7,8,5,39,9,7,9,4,6,35,8,4,2,7,6,27,8,10,10,7,6,41,8,9,7,6,10,40,A2TWIZXBZLCMN,26-35,Male,Masters,"$500,001 - $1,000,000"
3/21/2021 2:31,HC,C,9,10,10,9,9,47,9,9,9,10,9,46,9,10,10,9,9,47,10,9,9,9,10,47,8,10,9,9,9,45,10,10,10,10,9,49,A2U3723LKNMHAI,56+,Female,Bachelors,"$300,001 - $500,000"
3/28/2021 15:53,HC,C,6,5,4,6,7,28,6,5,6,7,6,30,5,4,5,6,7,27,7,6,5,5,4,27,7,6,5,5,6,29,4,6,6,5,6,27,A2U9EWTT63FP0J,26-35,Male,Masters,"0 - $100,000"
3/17/2021 19:46,T,T,9,8,10,9,8,44,8,9,9,9,7,42,7,8,8,8,9,40,7,7,8,7,8,37,7,9,8,8,7,39,8,8,8,8,8,40,A2UKJR30NX8K4Q,46-55,Female,Masters,"$100,001 - $200,000"
3/17/2021 20:24,T,T,8,8,7,8,7,38,9,8,8,8,7,40,9,8,8,7,9,41,8,8,7,8,8,39,9,8,9,8,8,42,9,8,9,7,8,41,A2USYZT13WFSGG,46-55,Female,Bachelors,"0 - $100,000"
3/21/2021 12:45,LC,C,3,7,8,9,7,34,3,6,7,7,7,30,10,10,10,10,10,50,10,10,9,10,10,49,9,10,9,9,9,46,10,5,6,6,5,32,A2V78B2QWOM6RK,46-55,Male,Bachelors,"0 - $100,000"
3/21/2021 5:29,T,T,9,8,8,9,8,42,10,9,9,9,9,46,7,7,8,8,8,38,7,8,9,8,9,41,7,8,7,9,7,38,8,8,8,9,9,42,A2VGEE0ZIZ8CBQ,46-55,Male,Bachelors,"0 - $100,000"
3/20/2021 18:18,HC,C,9,10,9,9,10,47,10,10,10,10,10,50,7,8,8,8,8,39,9,9,9,9,9,45,10,10,10,10,10,50,10,10,10,10,10,50,A2VHM8EO3FBGP,26-35,Male,Bachelors,Prefer not to say
3/25/2021 9:18,LC,C,8,8,9,9,9,43,9,9,9,9,9,45,7,6,7,6,7,33,6,8,8,7,7,36,8,8,8,9,9,42,9,9,9,9,10,46,A2VN0R4EGGV7KE,56+,Female,High school/GED,"$200,001 - $300,000"
3/20/2021 19:34,HC,C,9,9,10,10,10,48,9,9,9,9,9,45,9,8,8,8,8,41,8,9,9,8,8,42,7,7,7,8,8,37,7,7,7,7,7,35,A2VNR6984SDFGQ,46-55,Female,Masters,"0 - $100,000"
3/18/2021 21:12,T,T,9,10,9,9,9,46,10,9,9,9,8,45,9,10,9,9,10,47,8,10,8,9,9,44,9,10,9,10,9,47,9,10,9,10,8,46,A2W1VHUEGIYPA1,36-45,Male,Masters,"$300,001 - $500,000"
